scorer,Trijana,Trijana,Trijana,Trijana,Trijana,Trijana,Trijana,Trijana,Trijana,Trijana,Trijana,Trijana
labeled-data/grasp/img0383.png,521.7432697266634,688.6304796286745,579.2987106756059,752.5809695719443,640.0516761217123,723.8032490974729,719.9897885507994,637.4700876740587,803.1254254770502,583.1121712222794,540.9284167096441,950.8274883960804
labeled-data/grasp/img0388.png,518.5457452294997,682.2354306343475,592.0888086642599,752.5809695719443,643.2492006188756,727.0007735946363,719.9897885507994,634.2725631768952,809.5204744713769,599.0997937080969,553.7185146982981,963.6175863847343
labeled-data/grasp/img0397.png,540.9284167096441,589.5072202166064,614.4714801444043,637.4700876740587,681.6194945848376,579.9146467251159,764.7551315110882,515.9641567818462,854.2858174316659,583.1121712222794,547.3234657039711,925.2472924187725
labeled-data/grasp/img0398.png,521.7432697266634,570.3220732336255,617.6690046415679,621.4824651882412,700.8046415678184,525.5567302733366,777.5452294997422,471.19881382155745,876.6684889118103,560.729499742135,566.5086126869521,928.444816915936
labeled-data/grasp/img0405.png,476.97792676637437,426.43347086126846,649.6442496132026,420.03842186694146,719.9897885507994,356.08793192367193,793.5328519855595,336.90278494069094,915.0387828777721,599.0997937080969,563.3110881897885,986.0002578648788
labeled-data/grasp/img0406.png,457.7927797833936,426.43347086126846,627.2615781330583,416.8408973697781,719.9897885507994,327.31021144920055,790.3353274883962,340.1003094378543,886.2610624033007,624.6799896854047,540.9284167096441,957.2225373904074
labeled-data/grasp/img0407.png,438.6076328004126,413.6433728726147,640.0516761217123,388.0631768953067,713.5947395564724,308.12506446621956,796.7303764827232,330.50773594636394,895.8536358947911,618.2849406910777,547.3234657039711,957.2225373904074
labeled-data/grasp/img0408.png,432.2125838060856,397.6557503867971,630.4591026302219,381.6681279009797,707.1996905621454,311.32258896338294,803.1254254770502,324.11268695203694,899.0511603919547,631.0750386797317,540.9284167096441,944.4324394017534
labeled-data/grasp/img0412.png,387.44724084579684,394.4582258896337,598.4838576585869,292.1374419804022,684.817019082001,237.7795255286228,796.7303764827232,317.71763795770994,895.8536358947911,653.4577101598761,553.7185146982981,954.0250128932439
labeled-data/grasp/img0413.png,365.06456936565246,388.0631768953067,582.4962351727695,285.7423929860752,681.6194945848376,240.9770500257864,796.7303764827232,324.11268695203694,902.2486848891181,647.0626611655491,547.3234657039711,950.8274883960804
labeled-data/grasp/img0414.png,361.86704486848896,381.6681279009797,572.9036616812791,269.7547705002578,688.0145435791646,224.9894275399688,803.1254254770502,314.52011346054655,918.2363073749354,627.8775141825682,540.9284167096441,957.2225373904074
labeled-data/grasp/img0416.png,326.6942753996906,384.8656523981433,540.9284167096441,260.1621970087672,668.8293965961836,231.3844765342958,796.7303764827232,308.12506446621956,918.2363073749354,624.6799896854047,540.9284167096441,950.8274883960804
labeled-data/grasp/img0418.png,317.1017019082001,391.2607013924701,528.1383187209901,250.5696235172768,656.0392986075296,231.3844765342958,796.7303764827232,311.32258896338294,902.2486848891181,643.8651366683856,550.5209902011345,950.8274883960804
labeled-data/grasp/img0420.png,278.7314079422383,384.8656523981433,496.16307374935536,253.76714801444018,646.4467251160393,240.9770500257864,796.7303764827232,292.1374419804022,953.4090768437338,627.8775141825682,560.1135636926251,960.4200618875708
labeled-data/grasp/img0422.png,272.3363589479112,429.6309953584321,476.97792676637437,256.9646725116038,620.8665291387313,253.76714801444018,777.5452294997422,324.11268695203694,937.4214543579164,643.8651366683856,556.9160391954615,941.2349149045899
labeled-data/grasp/img0423.png,269.1388344507478,413.6433728726147,470.58287777204737,279.3473439917482,617.6690046415679,253.76714801444018,780.7427539969055,317.71763795770994,953.4090768437338,653.4577101598761,560.1135636926251,950.8274883960804
labeled-data/grasp/img0425.png,256.3487364620938,432.82851985559546,467.385353274884,279.3473439917482,598.4838576585869,272.9522949974212,771.1501805054152,317.71763795770994,963.0016503352244,656.6552346570396,547.3234657039711,960.4200618875708
labeled-data/grasp/img0426.png,249.95368746776694,448.81614234141284,464.1878287777206,285.7423929860752,598.4838576585869,279.3473439917482,761.5576070139248,346.4953584321813,924.6313563692624,663.0502836513666,547.3234657039711,986.0002578648788
labeled-data/grasp/img0428.png,249.95368746776694,458.40871583290345,457.7927797833936,285.7423929860752,601.6813821557505,295.33496647756556,748.7675090252708,343.29783393501793,969.3966993295514,672.642857142857,540.9284167096441,954.0250128932439
labeled-data/grasp/img0439.png,249.95368746776683,468.00128932439384,435.4101083032492,327.31021144920055,592.0888086642599,304.92753996905594,739.1749355337804,362.4829809179987,950.2115523465704,695.0255286230015,553.7185146982981,957.2225373904074
labeled-data/grasp/img0442.png,249.95368746776694,474.39633831872084,435.4101083032492,301.73001547189256,592.0888086642599,308.12506446621956,745.5699845281074,356.08793192367193,959.8041258380608,695.0255286230015,556.9160391954615,979.6052088705518
labeled-data/grasp/img0444.png,246.75616297060344,471.19881382155745,445.0026817947396,301.73001547189256,585.6937596699329,301.73001547189256,742.3724600309438,356.08793192367193,975.7917483238782,704.6181021144919,553.7185146982981,970.0126353790613
labeled-data/grasp/img0446.png,253.15121196493044,464.80376482723045,445.0026817947396,311.32258896338294,592.0888086642599,279.3473439917482,751.9650335224342,352.8904074265083,924.6313563692624,704.6181021144919,553.7185146982981,992.3953068592057
labeled-data/grasp/img0449.png,291.5215059308922,420.03842186694146,470.58287777204737,272.9522949974212,608.0764311500773,263.3597215059308,767.9526560082518,324.11268695203694,950.2115523465704,663.0502836513666,566.5086126869521,970.0126353790613
labeled-data/grasp/img0450.png,310.7066529138731,407.2483238782877,483.37297576070137,279.3473439917482,620.8665291387313,266.5572460030942,777.5452294997422,330.50773594636394,950.2115523465704,663.0502836513666,560.1135636926251,976.4076843733883
labeled-data/grasp/img0453.png,365.06456936565246,404.0507993811241,508.95317173800936,288.93991748323856,636.8541516245486,269.7547705002578,783.9402784940692,324.11268695203694,937.4214543579164,643.8651366683856,560.1135636926251,989.1977823620422
labeled-data/grasp/img0455.png,409.8299123259412,429.6309953584321,537.7308922124807,311.32258896338294,646.4467251160393,295.33496647756556,787.1378029912325,336.90278494069094,924.6313563692624,650.2601856627126,582.4962351727695,963.6175863847343
labeled-data/grasp/img0456.png,438.6076328004126,455.21119133573984,547.3234657039711,343.29783393501793,659.2368231046933,324.11268695203694,793.5328519855595,349.69288292934493,911.8412583806087,659.8527591542031,560.1135636926251,957.2225373904074
labeled-data/grasp/img0458.png,460.990304280557,487.18643630737483,579.2987106756059,397.6557503867971,662.4343476018566,362.4829809179987,809.5204744713769,368.8780299123257,911.8412583806087,672.642857142857,579.2987106756059,982.8027333677153
labeled-data/grasp/img0462.png,492.965549252192,544.7418772563176,604.8789066529139,464.80376482723045,672.026921093347,445.61861784424946,793.5328519855595,420.03842186694146,911.8412583806087,637.4700876740587,582.4962351727695,960.4200618875708
labeled-data/grasp/img0464.png,528.1383187209901,583.1121712222794,592.0888086642599,519.1616812790096,675.2244455905106,496.7790097988652,796.7303764827232,432.82851985559546,931.0264053635894,637.4700876740587,572.9036616812791,970.0126353790613
labeled-data/grasp/img0466.png,540.9284167096441,618.2849406910777,604.8789066529139,615.0874161939142,675.2244455905106,567.124548736462,796.7303764827232,439.22356884992246,924.6313563692624,608.6923671995872,572.9036616812791,950.8274883960804
labeled-data/grasp/img0470.png,544.1259412068077,663.0502836513666,608.0764311500773,704.6181021144919,668.8293965961836,656.6552346570396,793.5328519855595,477.5938628158842,911.8412583806087,589.5072202166064,579.2987106756059,963.6175863847343
labeled-data/grasp/img0475.png,528.1383187209901,666.2478081485301,604.8789066529139,714.2106756059824,672.026921093347,669.4453326456935,745.5699845281074,570.3220732336255,876.6684889118103,583.1121712222794,572.9036616812791,973.2101598762248
labeled-data/grasp/img0479.png,528.1383187209901,663.0502836513666,614.4714801444043,733.3958225889633,681.6194945848376,682.2354306343475,745.5699845281074,605.4948427024239,847.8907684373389,576.7171222279525,576.1011861784425,934.8398659102629
labeled-data/grasp/img0482.png,540.9284167096441,663.0502836513666,608.0764311500773,727.0007735946363,675.2244455905106,675.8403816400205,751.9650335224342,586.3096957194429,847.8907684373389,567.124548736462,566.5086126869521,938.0373904074264
labeled-data/grasp/img0492.png,537.7308922124807,695.0255286230015,617.6690046415679,746.1859205776173,675.2244455905106,707.8156266116554,739.1749355337804,618.2849406910777,831.9031459515215,595.9022692109334,582.4962351727695,963.6175863847343
labeled-data/grasp/img0497.png,537.7308922124807,682.2354306343475,598.4838576585869,742.9883960804538,675.2244455905106,682.2354306343475,742.3724600309438,621.4824651882412,828.7056214543579,586.3096957194429,582.4962351727695,938.0373904074264
labeled-data/grasp/img0506.png,553.7185146982981,701.4205776173284,608.0764311500773,755.7784940691076,675.2244455905106,717.4082001031459,751.9650335224342,650.2601856627126,844.6932439401753,595.9022692109334,566.5086126869521,963.6175863847343
labeled-data/grasp/img0514.png,556.9160391954615,631.0750386797317,620.8665291387313,682.2354306343475,688.0145435791646,643.8651366683856,771.1501805054152,583.1121712222794,873.4709644146467,579.9146467251159,560.1135636926251,950.8274883960804
labeled-data/grasp/img0517.png,560.1135636926251,605.4948427024239,636.8541516245486,634.2725631768952,700.8046415678184,583.1121712222794,771.1501805054152,509.5691077875192,876.6684889118103,579.9146467251159,553.7185146982981,957.2225373904074
labeled-data/grasp/img0518.png,563.3110881897885,583.1121712222794,630.4591026302219,595.9022692109334,697.607117070655,554.334450747808,790.3353274883962,496.7790097988652,873.4709644146467,583.1121712222794,560.1135636926251,941.2349149045899
labeled-data/grasp/img0523.png,508.95317173800936,464.80376482723045,646.4467251160393,474.39633831872084,739.1749355337804,439.22356884992246,815.9155234657039,375.2730789066527,873.4709644146467,602.2973182052604,540.9284167096441,957.2225373904074
labeled-data/grasp/img0526.png,476.97792676637437,429.6309953584321,649.6442496132026,410.4458483754511,732.7798865394534,381.6681279009797,822.3105724600309,349.69288292934493,886.2610624033007,618.2849406910777,556.9160391954615,1001.9878803506962
labeled-data/grasp/img0528.png,451.3977307890666,420.03842186694146,649.6442496132026,388.0631768953067,726.3848375451264,359.2854564208353,812.7179989685405,362.4829809179987,883.0635379061373,627.8775141825682,547.3234657039711,960.4200618875708
labeled-data/grasp/img0529.png,445.0026817947396,416.8408973697781,640.0516761217123,375.2730789066527,729.5823620422898,330.50773594636394,812.7179989685405,349.69288292934493,892.6561113976277,618.2849406910777,553.7185146982981,963.6175863847343
labeled-data/grasp/img0533.png,384.24971634863334,388.0631768953067,608.0764311500773,317.71763795770994,739.1749355337804,285.7423929860752,822.3105724600309,330.50773594636394,905.4462093862817,624.6799896854047,553.7185146982981,970.0126353790613
labeled-data/grasp/img0535.png,374.65714285714284,391.2607013924701,592.0888086642599,314.52011346054655,719.9897885507994,292.1374419804022,815.9155234657039,324.11268695203694,911.8412583806087,647.0626611655491,553.7185146982981,966.8151108818978
labeled-data/grasp/img0536.png,361.86704486848896,400.8532748839607,576.1011861784425,292.1374419804022,707.1996905621454,256.9646725116038,815.9155234657039,311.32258896338294,921.4338318720991,637.4700876740587,553.7185146982981,970.0126353790613
labeled-data/grasp/img0542.png,307.5091284167097,416.8408973697781,518.5457452294997,288.93991748323856,672.026921093347,256.9646725116038,815.9155234657039,324.11268695203694,950.2115523465704,659.8527591542031,550.5209902011345,966.8151108818978
labeled-data/grasp/img0543.png,297.9165549252192,416.8408973697781,502.55812274368236,282.54486848891156,662.4343476018566,253.76714801444018,815.9155234657039,336.90278494069094,947.0140278494068,656.6552346570396,547.3234657039711,966.8151108818978
labeled-data/grasp/img0555.png,269.1388344507478,464.80376482723045,470.58287777204737,304.92753996905594,624.0640536358947,304.92753996905594,774.3477050025788,362.4829809179987,975.7917483238782,695.0255286230015,576.1011861784425,982.8027333677153
labeled-data/grasp/img0558.png,281.9289324394018,474.39633831872084,464.1878287777206,304.92753996905594,608.0764311500773,311.32258896338294,780.7427539969055,362.4829809179987,963.0016503352244,688.6304796286745,566.5086126869521,963.6175863847343
labeled-data/grasp/img0560.png,259.5462609592573,468.00128932439384,464.1878287777206,304.92753996905594,620.8665291387313,311.32258896338294,783.9402784940692,359.2854564208353,985.3843218153688,688.6304796286745,572.9036616812791,986.0002578648788
labeled-data/grasp/img0570.png,269.1388344507478,464.80376482723045,460.990304280557,304.92753996905594,611.2739556472409,295.33496647756556,777.5452294997422,349.69288292934493,975.7917483238782,666.2478081485301,560.1135636926251,960.4200618875708
labeled-data/grasp/img0571.png,265.9413099535843,452.01366683857646,464.1878287777206,292.1374419804022,617.6690046415679,282.54486848891156,767.9526560082518,352.8904074265083,963.0016503352244,682.2354306343475,572.9036616812791,963.6175863847343
labeled-data/grasp/img0578.png,310.7066529138731,420.03842186694146,502.55812274368236,272.9522949974212,678.421970087674,240.9770500257864,783.9402784940692,311.32258896338294,956.6066013408974,618.2849406910777,566.5086126869521,963.6175863847343
labeled-data/grasp/img0580.png,320.2992264053636,400.8532748839607,515.3482207323364,272.9522949974212,668.8293965961836,266.5572460030942,777.5452294997422,330.50773594636394,931.0264053635894,631.0750386797317,582.4962351727695,966.8151108818978
labeled-data/grasp/img0584.png,368.26209386281585,391.2607013924701,550.5209902011345,295.33496647756556,675.2244455905106,282.54486848891156,796.7303764827232,324.11268695203694,934.2239298607531,621.4824651882412,592.0888086642599,950.8274883960804
labeled-data/grasp/img0585.png,403.4348633316142,404.0507993811241,569.7061371841155,311.32258896338294,688.0145435791646,285.7423929860752,815.9155234657039,324.11268695203694,934.2239298607531,624.6799896854047,572.9036616812791,938.0373904074264
labeled-data/grasp/img0587.png,457.7927797833936,439.22356884992246,582.4962351727695,343.29783393501793,713.5947395564724,295.33496647756556,822.3105724600309,356.08793192367193,924.6313563692624,631.0750386797317,547.3234657039711,954.0250128932439
labeled-data/grasp/img0588.png,483.37297576070137,471.19881382155745,585.6937596699329,356.08793192367193,707.1996905621454,311.32258896338294,828.7056214543579,356.08793192367193,931.0264053635894,637.4700876740587,579.2987106756059,941.2349149045899
labeled-data/grasp/img0589.png,515.3482207323364,496.7790097988652,592.0888086642599,381.6681279009797,707.1996905621454,330.50773594636394,825.5080969571945,388.0631768953067,927.8288808664261,631.0750386797317,572.9036616812791,963.6175863847343
labeled-data/grasp/img0597.png,553.7185146982981,656.6552346570396,620.8665291387313,637.4700876740587,675.2244455905106,570.3220732336255,796.7303764827232,461.60624033006684,921.4338318720991,618.2849406910777,563.3110881897885,963.6175863847343
labeled-data/grasp/img0613.png,537.7308922124807,688.6304796286745,604.8789066529139,752.5809695719443,681.6194945848376,707.8156266116554,751.9650335224342,615.0874161939142,844.6932439401753,570.3220732336255,569.7061371841155,960.4200618875708
labeled-data/grasp/img0614.png,531.3358432181537,682.2354306343475,617.6690046415679,765.3710675605981,684.817019082001,704.6181021144919,761.5576070139248,608.6923671995872,844.6932439401753,586.3096957194429,579.2987106756059,957.2225373904074
labeled-data/grasp/img0630.png,556.9160391954615,707.8156266116554,611.2739556472409,765.3710675605981,681.6194945848376,733.3958225889633,748.7675090252708,631.0750386797317,838.2981949458483,595.9022692109334,572.9036616812791,960.4200618875708
labeled-data/grasp/img0633.png,534.5333677153171,707.8156266116554,611.2739556472409,794.1487880350695,678.421970087674,746.1859205776173,751.9650335224342,643.8651366683856,847.8907684373389,599.0997937080969,566.5086126869521,982.8027333677153
labeled-data/grasp/img0638.png,553.7185146982981,672.642857142857,624.0640536358949,746.1859205776173,688.0145435791646,704.6181021144919,764.7551315110882,611.8898916967507,857.4833419288293,586.3096957194429,566.5086126869521,986.0002578648788
labeled-data/grasp/img0646.png,512.1506962351727,477.5938628158842,662.4343476018566,541.5443527591541,739.1749355337804,452.01366683857646,819.1130479628675,404.0507993811241,918.2363073749354,599.0997937080969,585.6937596699329,963.6175863847343
labeled-data/grasp/img0650.png,445.0026817947396,407.2483238782877,636.8541516245486,397.6557503867971,735.9774110366168,336.90278494069094,825.5080969571945,340.1003094378543,924.6313563692624,608.6923671995872,588.8912841670965,957.2225373904074
labeled-data/grasp/img0651.png,432.2125838060856,400.8532748839607,627.2615781330583,375.2730789066527,735.9774110366168,304.92753996905594,828.7056214543579,336.90278494069094,911.8412583806087,624.6799896854047,592.0888086642599,970.0126353790613
labeled-data/grasp/img0654.png,397.0398143372872,394.4582258896337,592.0888086642599,311.32258896338294,716.792264053636,282.54486848891156,825.5080969571945,324.11268695203694,931.0264053635894,640.6676121712221,601.6813821557505,970.0126353790613
labeled-data/grasp/img0658.png,323.4967509025271,384.8656523981433,547.3234657039711,256.9646725116038,694.4095925734914,221.79190304280542,822.3105724600309,292.1374419804022,940.6189788550801,624.6799896854047,595.2863331614235,982.8027333677153
labeled-data/grasp/img0660.png,310.7066529138731,400.8532748839607,521.7432697266634,266.5572460030942,675.2244455905106,234.5820010314594,809.5204744713769,295.33496647756556,937.4214543579164,627.8775141825682,579.2987106756059,938.0373904074264
labeled-data/grasp/img0661.png,297.9165549252192,407.2483238782877,508.95317173800936,247.37209902011318,662.4343476018566,221.79190304280542,809.5204744713769,285.7423929860752,950.2115523465704,624.6799896854047,576.1011861784425,960.4200618875708
labeled-data/grasp/img0663.png,285.1264569365652,407.2483238782877,492.965549252192,250.5696235172768,640.0516761217123,247.37209902011318,796.7303764827232,279.3473439917482,947.0140278494068,608.6923671995872,563.3110881897885,950.8274883960804
labeled-data/grasp/img0665.png,278.7314079422383,426.43347086126846,476.97792676637437,266.5572460030942,624.0640536358949,279.3473439917482,783.9402784940692,308.12506446621956,956.6066013408974,618.2849406910777,585.6937596699329,944.4324394017534
labeled-data/grasp/img0667.png,262.7437854564208,436.0260443527591,460.990304280557,279.3473439917482,614.4714801444043,285.7423929860752,774.3477050025788,311.32258896338294,953.4090768437338,618.2849406910777,572.9036616812791,957.2225373904074
labeled-data/grasp/img0670.png,249.95368746776694,445.61861784424946,457.7927797833936,279.3473439917482,601.6813821557505,292.1374419804022,764.7551315110882,317.71763795770994,966.1991748323878,643.8651366683856,556.9160391954615,957.2225373904074
labeled-data/grasp/img0673.png,246.75616297060344,448.81614234141284,448.200206291903,285.7423929860752,598.4838576585869,285.7423929860752,758.3600825167612,311.32258896338294,982.1867973182052,643.8651366683856,556.9160391954615,966.8151108818978
labeled-data/grasp/img0678.png,240.36111397627644,445.61861784424946,438.6076328004126,279.3473439917482,588.8912841670965,272.9522949974212,751.9650335224342,301.73001547189256,969.3966993295514,643.8651366683856,553.7185146982981,957.2225373904074
labeled-data/grasp/img0680.png,240.36111397627644,452.01366683857646,432.2125838060856,279.3473439917482,588.8912841670965,272.9522949974212,755.1625580195978,317.71763795770994,988.5818463125322,650.2601856627126,547.3234657039711,963.6175863847343
labeled-data/grasp/img0681.png,240.36111397627644,458.40871583290345,438.6076328004126,295.33496647756556,588.8912841670965,272.9522949974212,751.9650335224342,314.52011346054655,982.1867973182052,650.2601856627126,560.1135636926251,954.0250128932439
labeled-data/grasp/img0687.png,237.16358947911294,445.61861784424946,438.6076328004126,279.3473439917482,585.6937596699329,272.9522949974212,751.9650335224342,317.71763795770994,982.1867973182052,653.4577101598761,556.9160391954615,982.8027333677153
labeled-data/grasp/img0691.png,246.75616297060344,448.81614234141284,432.2125838060856,285.7423929860752,592.0888086642599,256.9646725116038,761.5576070139248,308.12506446621956,959.8041258380608,653.4577101598761,560.1135636926251,970.0126353790613
labeled-data/grasp/img0693.png,272.3363589479113,432.82851985559546,445.0026817947396,279.3473439917482,592.0888086642599,237.7795255286228,758.3600825167612,292.1374419804022,931.0264053635894,643.8651366683856,560.1135636926251,963.6175863847343
labeled-data/grasp/img0694.png,291.5215059308922,432.82851985559546,448.200206291903,279.3473439917482,592.0888086642599,224.9894275399688,761.5576070139248,292.1374419804022,950.2115523465704,637.4700876740587,550.5209902011345,957.2225373904074
labeled-data/grasp/img0697.png,355.47199587416196,420.03842186694146,492.965549252192,292.1374419804022,598.4838576585869,237.7795255286228,764.7551315110882,298.53249097472917,931.0264053635894,637.4700876740587,553.7185146982981,954.0250128932439
labeled-data/grasp/img0702.png,419.4224858174316,483.9889118102112,534.5333677153171,352.8904074265083,643.2492006188756,375.2730789066527,751.9650335224342,356.08793192367193,934.2239298607531,640.6676121712221,560.1135636926251,963.6175863847343
labeled-data/grasp/img0703.png,464.1878287777206,512.7666322846826,537.7308922124807,375.2730789066527,633.6566271273853,416.8408973697781,742.3724600309438,365.6805054151623,943.8165033522434,624.6799896854047,585.6937596699329,976.4076843733883
labeled-data/grasp/img0709.png,540.9284167096441,653.4577101598761,595.2863331614235,605.4948427024239,662.4343476018566,531.9517792676636,755.1625580195978,391.2607013924701,921.4338318720991,637.4700876740587,572.9036616812791,970.0126353790613
labeled-data/grasp/img0715.png,512.1506962351727,698.2230531201649,601.6813821557505,739.7908715832903,662.4343476018566,669.4453326456935,739.1749355337804,509.5691077875192,918.2363073749354,618.2849406910777,576.1011861784425,976.4076843733883
labeled-data/grasp/img0717.png,524.9407942238267,695.0255286230015,592.0888086642599,727.0007735946363,656.0392986075296,669.4453326456935,739.1749355337804,547.9394017534811,873.4709644146467,618.2849406910777,553.7185146982981,1001.9878803506962
labeled-data/grasp/img0721.png,521.7432697266634,701.4205776173284,598.4838576585869,746.1859205776173,656.0392986075296,675.8403816400205,729.5823620422898,608.6923671995872,844.6932439401753,579.9146467251159,566.5086126869521,992.3953068592057
labeled-data/grasp/img0724.png,528.1383187209901,704.6181021144919,598.4838576585869,758.9760185662711,668.8293965961836,695.0255286230015,729.5823620422898,611.8898916967507,825.5080969571945,592.7047447137699,556.9160391954615,976.4076843733883
labeled-data/grasp/img0738.png,540.9284167096441,714.2106756059824,598.4838576585869,768.5685920577616,672.026921093347,720.6057246003094,742.3724600309438,631.0750386797317,822.3105724600309,599.0997937080969,579.2987106756059,970.0126353790613
labeled-data/grasp/img0747.png,534.5333677153171,733.3958225889633,604.8789066529139,778.1611655492521,675.2244455905106,739.7908715832903,751.9650335224342,650.2601856627126,828.7056214543579,583.1121712222794,579.2987106756059,982.8027333677153
labeled-data/grasp/img0751.png,544.1259412068077,723.8032490974729,614.4714801444043,778.1611655492521,681.6194945848376,723.8032490974729,751.9650335224342,631.0750386797317,828.7056214543579,618.2849406910777,598.4838576585869,973.2101598762248
labeled-data/grasp/img0753.png,553.7185146982981,730.1982980917998,617.6690046415679,784.556214543579,681.6194945848376,739.7908715832903,748.7675090252708,650.2601856627126,825.5080969571945,611.8898916967507,595.2863331614235,963.6175863847343
labeled-data/grasp/img0756.png,540.9284167096441,717.4082001031459,611.2739556472409,774.9636410520886,691.212068076328,717.4082001031459,751.9650335224342,627.8775141825682,835.1006704486849,592.7047447137699,585.6937596699329,963.6175863847343
labeled-data/grasp/img0758.png,553.7185146982981,695.0255286230015,611.2739556472409,758.9760185662711,681.6194945848376,707.8156266116554,748.7675090252708,611.8898916967507,828.7056214543579,595.9022692109334,592.0888086642599,966.8151108818978
labeled-data/grasp/img0761.png,540.9284167096441,675.8403816400205,611.2739556472409,733.3958225889633,678.421970087674,682.2354306343475,758.3600825167612,589.5072202166064,844.6932439401753,579.9146467251159,585.6937596699329,950.8274883960804
labeled-data/grasp/img0763.png,540.9284167096441,640.6676121712221,624.0640536358949,701.4205776173284,684.817019082001,634.2725631768952,751.9650335224342,563.9270242392985,860.6808664259929,570.3220732336255,585.6937596699329,941.2349149045899
labeled-data/grasp/img0766.png,547.3234657039711,583.1121712222794,636.8541516245486,631.0750386797317,700.8046415678184,531.9517792676636,793.5328519855595,458.40871583290345,892.6561113976277,554.334450747808,588.8912841670965,931.6423414130994
labeled-data/grasp/img0767.png,540.9284167096441,554.334450747808,630.4591026302219,599.0997937080969,713.5947395564724,496.7790097988652,799.9279009798865,439.22356884992246,892.6561113976277,579.9146467251159,579.2987106756059,970.0126353790613
labeled-data/grasp/img0768.png,544.1259412068077,541.5443527591541,640.0516761217123,579.9146467251159,726.3848375451264,445.61861784424946,806.3229499742135,397.6557503867971,905.4462093862817,599.0997937080969,582.4962351727695,925.2472924187725
labeled-data/grasp/img0773.png,467.385353274884,420.03842186694146,649.6442496132026,445.61861784424946,729.5823620422898,365.6805054151623,828.7056214543579,333.7052604435273,937.4214543579164,605.4948427024239,598.4838576585869,941.2349149045899
labeled-data/grasp/img0774.png,457.7927797833936,413.6433728726147,636.8541516245486,429.6309953584321,729.5823620422898,343.29783393501793,822.3105724600309,327.31021144920055,931.0264053635894,615.0874161939142,592.0888086642599,950.8274883960804
labeled-data/grasp/img0779.png,393.84228984012384,388.0631768953067,598.4838576585869,298.53249097472917,726.3848375451264,279.3473439917482,825.5080969571945,308.12506446621956,931.0264053635894,618.2849406910777,582.4962351727695,941.2349149045899
labeled-data/grasp/img0782.png,342.68189788550796,375.2730789066527,569.7061371841155,266.5572460030942,707.1996905621454,228.18695203713241,831.9031459515215,298.53249097472917,931.0264053635894,631.0750386797317,588.8912841670965,938.0373904074264
labeled-data/grasp/img0783.png,336.2868488911811,400.8532748839607,560.1135636926251,260.1621970087672,700.8046415678184,221.79190304280542,828.7056214543579,298.53249097472917,921.4338318720991,656.6552346570396,598.4838576585869,957.2225373904074
labeled-data/grasp/img0792.png,288.3239814337287,429.6309953584321,492.965549252192,263.3597215059308,652.8417741103663,234.5820010314594,809.5204744713769,304.92753996905594,959.8041258380608,637.4700876740587,592.0888086642599,970.0126353790613
labeled-data/grasp/img0797.png,281.9289324394018,448.81614234141284,467.385353274884,279.3473439917482,627.2615781330583,263.3597215059308,790.3353274883962,317.71763795770994,969.3966993295514,653.4577101598761,588.8912841670965,947.6299638989169
labeled-data/grasp/img0799.png,278.7314079422383,445.61861784424946,476.97792676637437,276.14981949458456,611.2739556472409,282.54486848891156,777.5452294997422,320.91516245487355,969.3966993295514,663.0502836513666,582.4962351727695,976.4076843733883
labeled-data/grasp/img0805.png,259.5462609592573,464.80376482723045,460.990304280557,285.7423929860752,604.8789066529139,279.3473439917482,777.5452294997422,324.11268695203694,985.3843218153688,663.0502836513666,595.2863331614235,966.8151108818978
labeled-data/grasp/img0815.png,269.1388344507478,474.39633831872084,460.990304280557,292.1374419804022,601.6813821557505,282.54486848891156,777.5452294997422,336.90278494069094,982.1867973182052,688.6304796286745,592.0888086642599,963.6175863847343
labeled-data/grasp/img0818.png,265.9413099535843,461.60624033006684,454.59525528623,298.53249097472917,601.6813821557505,285.7423929860752,780.7427539969055,330.50773594636394,982.1867973182052,669.4453326456935,582.4962351727695,954.0250128932439
labeled-data/grasp/img0819.png,265.9413099535843,452.01366683857646,464.1878287777206,279.3473439917482,598.4838576585869,256.9646725116038,783.9402784940692,330.50773594636394,966.1991748323878,675.8403816400205,579.2987106756059,982.8027333677153
labeled-data/grasp/img0823.png,278.7314079422383,432.82851985559546,470.58287777204737,266.5572460030942,576.1011861784425,221.79190304280542,787.1378029912325,298.53249097472917,953.4090768437338,656.6552346570396,588.8912841670965,960.4200618875708
labeled-data/grasp/img0826.png,310.7066529138731,413.6433728726147,489.76802475502836,272.9522949974212,604.8789066529139,228.18695203713241,799.9279009798865,314.52011346054655,947.0140278494068,650.2601856627126,598.4838576585869,970.0126353790613
labeled-data/grasp/img0827.png,336.2868488911811,420.03842186694146,515.3482207323364,298.53249097472917,624.0640536358949,250.5696235172768,796.7303764827232,324.11268695203694,966.1991748323878,647.0626611655491,598.4838576585869,992.3953068592057
labeled-data/grasp/img0829.png,365.06456936565246,413.6433728726147,547.3234657039711,320.91516245487355,652.8417741103663,285.7423929860752,796.7303764827232,340.1003094378543,943.8165033522434,653.4577101598761,592.0888086642599,998.7903558535327
labeled-data/grasp/img0831.png,409.8299123259412,432.82851985559546,550.5209902011345,356.08793192367193,662.4343476018566,349.69288292934493,803.1254254770502,375.2730789066527,956.6066013408974,663.0502836513666,588.8912841670965,992.3953068592057
